2011,\leftrightarrow y \times 5 \leftarrow
2012,0 \updownarrow 9 6 \downarrow
2013,4 1 8 x \div
2014,8 \uparrow z \leftrightarrow 9
2015,y \leftarrow \rightarrow z 1
2016,\rightarrow 2 \updownarrow \leftarrow 6
2017,2 \div - \times 3
2018,8 y \rightarrow 7 \uparrow
2019,x 5 5 \div \leftarrow
2020,z \uparrow 6 9 9
2021,1 1 5 8 0
2022,5 \div \uparrow \updownarrow 5
2023,z 2 . \div 8
2024,7 \leftrightarrow 8 7 \updownarrow \leftrightarrow
2025,\leftrightarrow 5 3 - 5 y
2026,\uparrow 8 \times \leftarrow + .
2027,z - 6 \div z \div
2028,2 7 0 - 3 \times
2029,\leftrightarrow 8 2 - 7 9
2030,+ 6 x \leftrightarrow y 1
2031,\rightarrow \downarrow \times 5 . x
2032,3 z 5 2 9 2
2033,6 \leftarrow 6 \leftrightarrow . 6
2034,\leftrightarrow \div 0 1 - 4
2035,3 3 \updownarrow \updownarrow . \leftarrow
2036,+ \updownarrow 6 9 2 +
2037,3 0 0 z 0 6
2038,. \leftarrow 6 + \uparrow 5
2039,x \updownarrow \div + 4 \leftrightarrow
2040,7 y \div 5 \leftarrow 4
2041,+ \times 3 \uparrow 5 \leftrightarrow
2042,7 \updownarrow x y z 8
2043,0 5 \updownarrow \rightarrow . x
2044,\updownarrow 3 \uparrow 5 - 5
2045,2 \rightarrow 9 7 2 \leftrightarrow
2046,\downarrow \updownarrow + 2 y 4
2047,5 \downarrow \leftrightarrow 9 y \rightarrow
2048,z 8 9 \downarrow 9 .
2049,\updownarrow 8 \div \downarrow \times 5
2050,5 \rightarrow \downarrow 6 9 9
2051,\leftarrow \uparrow \uparrow 0 3 .
2052,6 \times 3 3 \uparrow 8
2053,\leftrightarrow \downarrow 7 z 0 4
2054,\updownarrow \uparrow \uparrow \downarrow 9 4
2055,- y 8 . 5 x
2056,1 \leftrightarrow \downarrow \leftarrow 1 \leftrightarrow
2057,+ \updownarrow 1 7 \leftarrow \downarrow
2058,\times \leftarrow \leftarrow - 3 9
2059,- x 7 \div \leftarrow -
2060,\updownarrow \leftarrow x - \uparrow 4
2061,\div \leftrightarrow \div 6 6 .
2062,8 \leftrightarrow 5 7 + \downarrow
2063,+ \rightarrow \div \times z 9
2064,y \leftarrow \downarrow 9 \leftrightarrow +
2065,\leftrightarrow \times . \leftrightarrow 3 \leftarrow
2066,\leftrightarrow y 7 5 z x
2067,4 \div . 4 9 4
2068,. \div x \times \leftrightarrow x
2069,9 + \div 3 \div 6
2070,\times \downarrow + 3 8 x
2071,\downarrow \leftarrow 2 6 z -
2072,\updownarrow z \leftrightarrow 6 4 5
2073,9 \rightarrow y 9 0 3
2074,0 6 7 \div \downarrow \div
2075,6 9 \uparrow \div \div \div
2076,5 0 \leftarrow \leftarrow \times 4
2077,3 \times \times 2 2 \uparrow
2078,\uparrow y \times 2 + 2
2079,4 \leftrightarrow . 3 x x
2080,2 - \updownarrow \leftarrow z z
2081,- \uparrow \downarrow . \leftrightarrow \rightarrow
2082,0 \times 4 6 1 \downarrow
2083,\updownarrow \downarrow 0 8 9 \leftarrow
2084,4 7 2 \div 4 .
2085,2 z + x \times 2
2086,7 3 \div - + \leftarrow
2087,2 0 9 \rightarrow \times x
2088,6 6 \div \leftrightarrow \rightarrow \times
2089,y \rightarrow \div 0 7 \times
2090,- . \updownarrow y \downarrow x
2091,5 2 + + + \leftarrow
2092,\leftrightarrow \times 8 z \updownarrow 0
2093,+ 2 \rightarrow 7 + y
2094,1 9 - \div \downarrow 3
2095,+ x 1 8 4 \uparrow
2096,7 . 2 - 7 5
2097,1 6 \leftrightarrow 5 \updownarrow y
2098,7 \leftarrow x y \leftarrow 8
2099,9 - \times x 2 \times
2100,8 7 6 6 0 x
2101,\times x \leftarrow \leftrightarrow - 2
2102,0 9 0 2 z \downarrow
2103,7 6 \rightarrow 8 + +
2104,- 4 \uparrow \div 9 y
2105,\updownarrow . \downarrow \times 9 4
2106,\uparrow + y - 3 4
2107,3 . 8 \leftarrow 8 2
2108,9 2 \downarrow 4 \downarrow 2
2109,8 0 2 \updownarrow 3 2
2110,0 1 5 \uparrow 9 \div
2111,. 5 4 x \uparrow \rightarrow
2112,\div \leftarrow \div \leftarrow 1 \downarrow
2113,\updownarrow 2 \updownarrow 4 \rightarrow .
2114,y 3 \updownarrow \downarrow 5 3
2115,\rightarrow 9 z \updownarrow \downarrow \div
2116,7 4 \leftrightarrow 7 \uparrow \div
2117,9 y 8 \rightarrow 3 0
2118,+ 7 . \downarrow 6 y
2119,\div \leftarrow 5 \updownarrow + 8
2120,8 x \leftrightarrow 2 4 +
2121,\leftarrow - 1 7 5 0
2122,\updownarrow + . 6 \rightarrow z
2123,+ 6 8 y \updownarrow 1
2124,9 z 7 \leftrightarrow 4 -
2125,y \times x \uparrow \leftrightarrow \leftrightarrow
2126,. \uparrow 3 6 \div 6
2127,7 x 2 2 \rightarrow 5
2128,+ - 1 \leftrightarrow 3 \downarrow
2129,x 3 9 + \rightarrow 8
2130,\downarrow \uparrow \times + \times 9
2131,2 - x \updownarrow 1 3
2132,7 . 0 0 \leftrightarrow \div
2133,z \updownarrow + 8 x 0
2134,0 7 6 z 4 z
2135,\times . 0 x y \uparrow
2136,5 \leftarrow 4 + 2 5
2137,\div \updownarrow x x 2 4
2138,. 2 \uparrow 2 \div \div
2139,8 \leftarrow 5 1 \leftarrow \div
2140,\leftarrow 5 1 \rightarrow 6 -
2141,7 5 4 0 + 6
2142,\uparrow x 4 8 x 9
2143,\updownarrow \downarrow \rightarrow x 5 3
2144,8 7 z \updownarrow \uparrow z
2145,x 0 \leftrightarrow 8 y \uparrow
2146,z \updownarrow 3 \uparrow 9 y
2147,z \downarrow \leftarrow y - \div
2148,\leftarrow 2 4 \uparrow 6 x
2149,\rightarrow . 1 \leftarrow 0 \leftrightarrow
2150,1 \rightarrow z \downarrow 2 \updownarrow
2151,5 6 5 z \downarrow 9
2152,9 \rightarrow 4 4 \rightarrow y
2153,9 \times \downarrow \downarrow \rightarrow 1
2154,\updownarrow 7 \leftrightarrow 1 9 z
2155,x 0 0 \downarrow 8 \leftarrow
2156,\leftarrow \updownarrow \rightarrow 1 4 \uparrow
2157,\rightarrow 5 1 5 \updownarrow 7
2158,\leftarrow \updownarrow \rightarrow y \times 3
2159,y \div 6 \leftrightarrow \rightarrow \times
2160,\leftrightarrow y 6 z 1 y
2161,0 4 9 6 \div 2
2162,. y 5 \rightarrow 2 y
2163,6 \uparrow \updownarrow 4 1 -
2164,9 8 y x \uparrow \uparrow
2165,2 \uparrow \rightarrow \times 3 \uparrow
2166,5 \times \times - \downarrow 5
2167,\downarrow 3 5 5 \downarrow 7
2168,1 \updownarrow 5 \uparrow \rightarrow \downarrow
2169,z \leftarrow 7 2 x z
2170,5 x . 7 - \times
2171,z \uparrow 8 1 4 \times
2172,y \div \leftarrow 5 4 5
2173,z + - 7 1 \downarrow
2174,3 9 1 4 \rightarrow +
2175,\leftarrow - \downarrow \updownarrow + \div
2176,7 \times 4 x 1 \updownarrow
2177,0 x 3 \leftrightarrow 6 4
2178,7 1 2 \uparrow 6 4
2179,z 4 \updownarrow . . .
2180,z . \times 9 . -
2181,+ 1 \div + 3 z
2182,8 3 9 \rightarrow 5 \div
2183,\leftarrow \div + - \times 1
2184,\div \leftrightarrow \leftrightarrow 5 1 \updownarrow
2185,1 \uparrow 7 x 8 1
2186,5 \leftrightarrow 9 x \times \leftarrow
2187,. \times 4 6 \times 0
2188,\uparrow \leftarrow 0 8 \updownarrow \downarrow
2189,\rightarrow 4 y 4 3 \times
2190,\div 8 8 \leftarrow \leftrightarrow \leftarrow
2191,2 4 3 3 \leftrightarrow \updownarrow
2192,x + + z \leftarrow 4
2193,9 \uparrow y \rightarrow y \downarrow
2194,- + \leftrightarrow - 8 7
2195,\times 5 0 1 \leftrightarrow 3
2196,+ - 9 6 \uparrow \updownarrow
2197,\leftrightarrow + - . \updownarrow \downarrow
2198,- 1 \uparrow + 5 z
2199,\updownarrow \div \downarrow 0 z \updownarrow
2200,\uparrow 5 4 x \leftrightarrow \leftarrow
2201,+ 5 2 . 3 \leftarrow
2202,\div \updownarrow y \rightarrow \uparrow \downarrow
2203,\leftrightarrow y - 3 4 5
2204,\rightarrow 5 5 \div \times \div
2205,6 2 5 1 \div z
2206,z 4 6 \times 9 .
2207,1 + 5 \leftrightarrow 6 \updownarrow
2208,\leftarrow \div x - \updownarrow y
2209,\leftrightarrow 1 x \div 2 \updownarrow
2210,. y 5 4 \downarrow \leftrightarrow
2211,\leftrightarrow \times \times 8 x x
2212,\uparrow 8 \downarrow \leftarrow - x
2213,4 \leftrightarrow 3 y + z
2214,\rightarrow 3 \div 2 \times \times
2215,2 8 7 6 \downarrow \leftrightarrow
2216,- \div 5 \updownarrow 0 5
2217,9 8 2 y 2 \times
2218,\updownarrow z \uparrow x \leftrightarrow 2
2219,4 8 1 z - 3
2220,9 . 6 + 7 8
2221,1 \leftarrow 4 7 3 \uparrow
2222,- + y . \div x
2223,\downarrow 7 \leftarrow 9 \downarrow 7
2224,6 \rightarrow \times \div \downarrow 8
2225,\times 2 3 7 6 6
2226,\times \leftarrow . . \rightarrow 7
2227,2 \uparrow \rightarrow . . y
2228,9 \uparrow 8 2 6 1
2229,\leftrightarrow \div z \leftarrow \leftarrow .
2230,3 7 1 x 8 \leftarrow
2231,7 \updownarrow \downarrow - 8 \rightarrow
2232,9 + - 8 2 .
2233,+ 4 9 \div 9 3
2234,\updownarrow \rightarrow 1 9 + z
2235,1 . x \times \downarrow \leftarrow
2236,\times 0 8 7 \uparrow \uparrow
2237,\rightarrow \leftrightarrow \div \times \updownarrow 7
2238,\uparrow 5 \updownarrow 2 \rightarrow y
2239,+ \div . \downarrow 4 0
2240,\times \leftrightarrow \updownarrow + \uparrow \leftrightarrow
2241,\rightarrow 9 \uparrow \div y \times
2242,6 y 6 \div \uparrow 8
2243,\times \leftrightarrow 1 6 - 9
2244,\rightarrow \leftarrow \downarrow \leftarrow \times \downarrow
2245,x x 5 1 \leftarrow x
2246,4 x 1 \div - y
2247,\uparrow 5 - 3 6 \div
2248,\leftarrow - \leftrightarrow 4 3 \uparrow
2249,4 5 y 0 7 \rightarrow
2250,z 6 0 \times 4 +
2251,1 4 \times . \uparrow 8
2252,7 x 0 - 7 z
2253,. + x - 2 \div
2254,7 7 z x 5 4
2255,\leftrightarrow 7 \leftrightarrow \updownarrow 0 .
2256,z . - 4 . -
2257,\downarrow \times 3 \div + \rightarrow
2258,4 \downarrow \downarrow z \times 9
2259,+ 5 7 x + \uparrow
2260,5 \leftrightarrow 0 5 6 2
2261,4 7 \rightarrow 1 \div y
2262,0 \rightarrow . \leftrightarrow 5 .
2263,\updownarrow x 2 y 0 5
2264,. 1 . \leftrightarrow 7 .
2265,. x \uparrow \rightarrow . y
2266,2 \rightarrow 2 \div . \leftrightarrow
2267,4 6 \downarrow 6 6 6
2268,\updownarrow 3 y \div 4 .
2269,+ . 9 5 4 1
2270,\uparrow z - \div y +
2271,\leftarrow \uparrow 3 0 \div \times
2272,\leftrightarrow \times 4 3 7 6
2273,2 \rightarrow \div \updownarrow 5 \leftarrow
2274,\leftrightarrow \times 1 x \leftrightarrow 9
2275,\uparrow \div 2 5 1 \leftrightarrow
2276,9 - x 3 + 8
2277,0 \leftrightarrow z 5 \updownarrow 8
2278,\uparrow + 6 \rightarrow \downarrow 1
2279,9 y 4 9 8 4
2280,1 \leftarrow \downarrow \leftrightarrow 9 2
2281,\times - x 8 \uparrow \uparrow
2282,\leftrightarrow 7 z 2 \updownarrow 5
2283,\uparrow \leftarrow 2 x 2 3
2284,3 \updownarrow + \downarrow 7 \uparrow
2285,\rightarrow \div 5 3 \leftarrow -
2286,z 7 3 z \leftarrow \uparrow
2287,\rightarrow y z 7 \uparrow \times
2288,1 6 8 2 + 0
2289,- 2 \uparrow 4 1 \times
2290,6 1 \div 1 1 .
2291,\uparrow \rightarrow . - \downarrow z
2292,\leftarrow \updownarrow x z \updownarrow \leftarrow
2293,\div 7 1 6 5 y
2294,1 x 4 8 5 4
2295,+ \downarrow \times \updownarrow 4 8
2296,\rightarrow \rightarrow x 9 1 9
2297,\div \updownarrow \leftrightarrow + \updownarrow \leftrightarrow
2298,\div \div 2 1 6 \leftrightarrow
2299,0 z \leftrightarrow . 8 7
2300,. \rightarrow 2 \uparrow \times 2
2301,1 2 8 9 \times x
2302,\downarrow + \div z 5 5
2303,6 \leftrightarrow . \leftarrow \leftrightarrow 7
2304,z \times z x \times 3
2305,\uparrow \downarrow x . \times 2
2306,4 y \uparrow 9 \uparrow \uparrow
2307,\times \uparrow 0 \times \rightarrow 1
2308,9 5 \rightarrow 2 \times 0
2309,1 \updownarrow x 4 8 \times
2310,8 5 2 z 0 \downarrow
2311,2 8 4 \downarrow \rightarrow \uparrow
2312,7 . . 0 0 0
2313,\updownarrow \uparrow - 6 6 0
2314,- 2 + \rightarrow 3 \rightarrow
2315,y 1 \rightarrow \leftarrow 1 9
2316,9 \downarrow 3 \updownarrow + \uparrow
2317,7 4 6 \leftrightarrow \times y
2318,\times \rightarrow 3 y 2 0
2319,\updownarrow z y 1 4 3
2320,\uparrow \updownarrow 5 z 5 \leftrightarrow
2321,3 0 \times z 4 x
2322,1 8 7 - 8 1
2323,\leftarrow \updownarrow \leftrightarrow 3 5 \updownarrow
2324,5 6 \div \uparrow \leftarrow z
2325,\uparrow 3 \div \updownarrow \downarrow 7
2326,\div \downarrow 2 \div 3 6
2327,2 \uparrow 7 \rightarrow \rightarrow .
2328,+ \updownarrow \leftrightarrow \div \updownarrow .
2329,z z 5 \downarrow \leftarrow -
2330,z . \leftarrow 2 y \leftarrow
2331,0 \downarrow \rightarrow . \div \leftarrow
2332,9 . 7 y \downarrow 4
2333,7 + 9 5 2 2
2334,\leftarrow \div \leftarrow z z 5
2335,x 3 y 0 6 0
2336,3 z x \updownarrow \uparrow .
2337,- \downarrow 4 . \times 8
2338,8 6 0 \div + 5
2339,y 0 + \downarrow \downarrow \downarrow
2340,8 \uparrow 5 5 \leftrightarrow \uparrow
2341,7 + \leftarrow z . y
2342,. 2 7 5 5 x
2343,x \leftrightarrow 5 0 1 \uparrow
2344,\times 1 \downarrow + 2 y
2345,- 7 2 x 9 z
2346,2 8 - \leftrightarrow \leftarrow y
2347,\div \uparrow 6 z 2 0
2348,\div \leftarrow \uparrow 8 x y
2349,6 x \downarrow . - \leftrightarrow
2350,\div 3 \leftarrow 8 5 y
2351,\leftarrow - \leftrightarrow - 4 0
2352,\rightarrow \updownarrow 8 4 . \leftrightarrow
2353,z \times 7 5 7 7
2354,y 7 \leftrightarrow \rightarrow 1 6
2355,\div 7 8 \updownarrow + 9
2356,. 0 9 6 \updownarrow y
2357,- 7 1 6 7 \downarrow
2358,6 x 2 \leftrightarrow - \leftrightarrow
2359,- 8 4 1 6 7
2360,8 \div 8 1 - 6
2361,6 6 \uparrow 7 5 x
2362,\leftrightarrow x 9 y 0 .
2363,\rightarrow 9 1 7 2 .
2364,x . \leftarrow \leftrightarrow 0 2
2365,\updownarrow \downarrow \updownarrow z 8 z
2366,6 \times 9 y 0 x
2367,5 6 \uparrow 7 3 4
2368,6 - - 6 8 y
2369,\downarrow 4 7 z + +
2370,2 9 \leftarrow - 5 2
2371,6 1 6 9 \div 7
2372,\uparrow z \times \times y 9
2373,z 9 \div \leftarrow \updownarrow 0
2374,2 - 6 5 \updownarrow 2
2375,- 5 \updownarrow - 4 -
2376,0 7 9 7 + \leftarrow
2377,z - x 5 \downarrow -
2378,5 9 \rightarrow - z 2
2379,+ 2 - 9 9 \leftarrow
2380,- + \leftarrow \updownarrow \rightarrow 9
2381,\leftrightarrow 8 8 4 - 0
2382,z \downarrow 7 \updownarrow z 5
2383,8 0 2 - 0 \rightarrow
2384,\downarrow x 7 5 5 \times
2385,- 8 \div y 3 \leftarrow
2386,- y \uparrow \rightarrow 7 z
2387,1 \div 1 1 \times \updownarrow
2388,\downarrow \leftarrow \leftarrow 6 8 +
2389,0 . \leftarrow 0 \updownarrow 9
2390,\leftrightarrow . \updownarrow 0 + .
2391,\updownarrow \downarrow + \leftarrow \uparrow \downarrow
2392,1 \div 8 \times \updownarrow y
2393,9 - 7 3 \updownarrow 8
2394,\updownarrow 7 x 1 9 3
2395,- \leftrightarrow 3 \downarrow \times .
2396,7 \uparrow z \uparrow \leftrightarrow \updownarrow
2397,\rightarrow 7 \updownarrow \updownarrow 5 .
2398,y 5 - - \downarrow \updownarrow
2399,2 \downarrow \leftarrow \leftrightarrow \updownarrow \leftarrow
2400,5 4 \downarrow \div \div \uparrow
2401,2 \leftarrow 8 1 5 6
2402,0 \leftarrow + \times \leftarrow \leftarrow
2403,2 y 3 8 \times 0
2404,5 \downarrow 5 \leftarrow \downarrow x
2405,8 \downarrow 1 2 - 5
2406,\div . y 4 \rightarrow 2
2407,\downarrow 7 2 x + \times
2408,6 5 + \leftarrow 6 \downarrow
2409,\times . \downarrow 4 + \times
2410,- 4 \downarrow 5 8 \uparrow
2411,\rightarrow \times 4 \uparrow z \div
2412,9 4 \uparrow \div y 4
2413,+ \updownarrow \updownarrow 5 . 8
2414,5 \leftarrow \updownarrow 2 6 -
2415,0 \leftarrow - z \uparrow \updownarrow
2416,1 5 6 5 5 6
2417,\uparrow 4 7 \updownarrow y 4
2418,\rightarrow \leftrightarrow \times 0 z 3
2419,+ 4 \rightarrow 3 7 5
2420,6 2 \leftrightarrow 4 \uparrow 7
2421,\leftrightarrow \leftrightarrow - \leftarrow 9 2
2422,\leftarrow 4 \leftarrow 0 2 1
2423,+ 5 \div 7 \uparrow x
2424,0 x 6 \updownarrow . .
2425,\rightarrow 8 4 2 \times \leftarrow
2426,6 5 5 \times \div \div
2427,9 5 7 \downarrow 4 y
2428,5 . \uparrow 4 2 \rightarrow
2429,8 \downarrow \div \div z \updownarrow
2430,0 . \updownarrow 1 \times 4
2431,0 + 0 - \rightarrow \times
2432,7 5 . + 3 \updownarrow
2433,. \div 5 8 \times \div
2434,\leftrightarrow x \div \times \leftarrow y
2435,9 \leftrightarrow . \times 2 \leftrightarrow
2436,. - - - 8 6
2437,x \downarrow 2 4 \div z
2438,\div \div 1 4 \updownarrow 4
2439,0 \times - 8 z 5
2440,\leftarrow \leftrightarrow 3 \uparrow \downarrow \rightarrow
2441,6 y \div 3 . 7
2442,- \leftarrow + y \leftarrow x
2443,7 \times 2 - 9 6
2444,z 8 0 \downarrow \downarrow 3
2445,\leftrightarrow \downarrow \rightarrow \leftrightarrow - \uparrow
2446,8 \downarrow 6 6 8 \downarrow
2447,4 \rightarrow \downarrow 1 6 -
2448,\uparrow \leftrightarrow . - - z
2449,z - 2 z \downarrow 3
2450,\leftrightarrow 3 z 6 5 4
2451,8 \downarrow 5 \rightarrow 5 7
2452,- 0 3 9 9 2
2453,9 9 \uparrow . \downarrow 8
2454,\rightarrow 2 4 5 \div x
2455,z \uparrow - y \leftrightarrow .
2456,2 z \div 5 \updownarrow 0
2457,. \uparrow \downarrow \rightarrow \downarrow 0
2458,2 \uparrow \updownarrow 2 \leftarrow 3
2459,\rightarrow x 8 \leftarrow 3 \leftrightarrow
2460,2 1 \leftrightarrow + \updownarrow 2
2461,4 7 3 x + \div
2462,\uparrow x - 1 6 7
2463,- 7 5 4 8 +
2464,3 \leftrightarrow \rightarrow \div 1 x
2465,\updownarrow - . 9 + 4
2466,\downarrow 2 \rightarrow \leftrightarrow 2 .
2467,\uparrow \downarrow 5 0 \times \leftrightarrow
2468,7 \div \times 7 7 \uparrow
2469,z \rightarrow + 8 3 \uparrow
2470,. \div x \times \div x
2471,7 2 \times 7 y y
2472,2 \leftrightarrow \downarrow \leftarrow - .
2473,\uparrow + 6 1 . \times
2474,6 - 7 y \downarrow \div
2475,+ 7 8 \leftrightarrow . \div
2476,+ 0 \rightarrow 3 z 5
2477,\div \downarrow 7 \downarrow 3 8
2478,1 0 2 1 4 \div
2479,4 y \leftrightarrow 0 \div \times
2480,7 z \leftarrow 4 3 \leftarrow
2481,\uparrow - 9 \uparrow 3 1
2482,\downarrow 9 1 6 . 9
2483,1 5 y \uparrow \div 7
2484,\uparrow 9 \leftarrow 1 \div 2
2485,\leftrightarrow \div y \div 2 x
2486,\div \uparrow \uparrow \leftarrow 7 \rightarrow
2487,\uparrow 1 + - \leftarrow 1
2488,x 4 9 + z 5
2489,\updownarrow 0 1 5 \times 7
2490,\div 7 4 2 \uparrow z
2491,\leftrightarrow 1 \times 9 y z
2492,\rightarrow \times z 4 \leftrightarrow 7
2493,\updownarrow \times + 4 3 1
2494,x 7 \leftrightarrow 0 \downarrow -
2495,\leftrightarrow . \uparrow \rightarrow 9 3
2496,\rightarrow \uparrow 8 z 3 9
2497,\downarrow x . 5 - 5
2498,8 \uparrow \downarrow . y 7
2499,0 \leftrightarrow 3 \div \leftarrow 1
2500,\rightarrow \leftrightarrow 5 2 z z
2501,\times 2 \updownarrow 2 1 7
2502,\rightarrow x \rightarrow \rightarrow 3 \uparrow
2503,\leftrightarrow 9 \updownarrow \downarrow 9 -
2504,+ \times 3 4 - \leftrightarrow
2505,. \rightarrow . 1 3 \div
2506,1 \leftarrow 1 z 7 \leftrightarrow
2507,\uparrow \uparrow 4 8 \times \downarrow
2508,4 3 2 8 0 \updownarrow
2509,+ y 5 3 \downarrow x
2510,\updownarrow 4 \rightarrow 0 0 z
2511,\times \leftarrow y 7 8 \times
2512,\uparrow 9 z 5 \rightarrow 8
2513,z \leftarrow \leftrightarrow \times + \times
2514,\leftarrow 1 y 1 x 9
2515,\leftrightarrow \leftrightarrow . 3 5 6
2516,3 2 8 \div + z
2517,4 7 y 4 7 \rightarrow
2518,\leftarrow z + 0 - .
2519,5 1 7 8 \leftrightarrow 3
2520,3 3 7 3 6 \times
2521,5 - \updownarrow + 1 \leftarrow
2522,\updownarrow 6 \div . 9 7
2523,\updownarrow \downarrow . x \downarrow \times
2524,1 \div \downarrow 9 \rightarrow \leftrightarrow +
2525,\times \downarrow 4 8 \updownarrow 8 \times
2526,\updownarrow 1 \leftrightarrow \leftrightarrow 3 5 6
2527,1 5 x y . 2 -
2528,. 5 5 8 \downarrow 5 8
2529,\times \leftrightarrow 9 - x y 1
2530,\rightarrow - 4 2 \leftrightarrow 9 z
2531,0 \times 6 - \div 7 .
2532,8 8 \leftarrow - y 1 9
2533,- 2 0 z . - \uparrow
2534,\div \div 0 \rightarrow 8 \updownarrow 8
2535,. \updownarrow \uparrow y z 7 \downarrow
2536,3 . 8 9 x 3 7
2537,2 \downarrow \leftrightarrow \rightarrow \times 6 3
2538,7 \leftarrow + z \leftrightarrow 6 5
2539,0 . \downarrow 7 \div 4 \leftarrow
2540,\updownarrow x . 6 x \times 4
2541,\rightarrow \leftrightarrow 4 \div 5 \updownarrow \times
2542,\downarrow \updownarrow 2 \leftarrow \times - 4
2543,4 6 \div 2 5 . 2
2544,\downarrow x \times \leftrightarrow \times \times 6
2545,z 7 1 \uparrow x \downarrow \div
2546,. 6 \div - \div 9 6
2547,4 5 1 0 1 \leftarrow \updownarrow
2548,6 z 8 8 y 5 0
2549,- 6 y \rightarrow . 8 \div
2550,\downarrow \updownarrow 3 \rightarrow 1 5 x
2551,x x 7 \rightarrow . 7 y
2552,\div z \downarrow \leftrightarrow 5 8 2
2553,y 6 \updownarrow 1 2 y \leftarrow
2554,3 4 5 \rightarrow 0 \downarrow +
2555,6 + 7 \leftrightarrow x 9 9
2556,2 x 2 \times 4 3 \downarrow
2557,- 8 7 \div . \rightarrow \downarrow
2558,\leftrightarrow 7 0 \leftrightarrow 3 . 3
2559,z 2 2 z 3 x 6
2560,7 \times \div 8 \downarrow 1 \div
2561,. 0 + 7 x 3 -
2562,- x 8 2 \times 8 2
2563,y 3 \leftarrow \leftarrow 6 . 9
2564,\updownarrow . - 3 8 8 1
2565,7 9 1 . y 3 \div
2566,4 \leftrightarrow \uparrow 7 1 \leftarrow -
2567,. + 5 8 x y 3
2568,+ y 0 9 \uparrow z 8
2569,5 4 \downarrow \uparrow x \leftrightarrow 0
2570,\downarrow \updownarrow . 2 8 \leftrightarrow \rightarrow
2571,7 \updownarrow 1 4 3 + 4
2572,5 5 x \times 3 \uparrow \times
2573,\div + y - \downarrow 9 z
2574,2 \uparrow 5 - . 2 -
2575,\rightarrow \rightarrow 2 \uparrow 4 0 .
2576,\rightarrow \updownarrow \div 0 \times 9 \rightarrow
2577,9 \uparrow - \updownarrow \leftarrow 7 5
2578,\div 8 7 + y 6 +
2579,z \leftarrow 4 \uparrow 8 x .
2580,\leftrightarrow \updownarrow \leftarrow z 4 \times -
2581,\leftrightarrow \leftarrow 4 4 1 \leftrightarrow 5
2582,\updownarrow . \times 2 \leftarrow \leftrightarrow 6
2583,z \leftarrow \div + \uparrow z \leftarrow
2584,1 6 0 \updownarrow - 0 0
2585,\updownarrow \times \uparrow x \div + 6
2586,\rightarrow 4 + \downarrow \uparrow + \leftarrow
2587,\uparrow 3 8 \leftarrow . 9 y
2588,\rightarrow \downarrow - 8 \updownarrow 2 2
2589,6 9 \times \times 5 \downarrow 1
2590,y \div \uparrow 1 \updownarrow 9 +
2591,\uparrow z 7 4 9 0 7
2592,2 4 2 \div \times 6 1
2593,+ 5 \rightarrow . \leftrightarrow 7 \updownarrow
2594,\downarrow 3 \uparrow 1 4 \div x
2595,x \times 5 - \rightarrow z .
2596,9 2 - . \downarrow 7 \times
2597,\div . \downarrow \times 4 8 3
2598,6 \leftarrow \div 7 2 \times \times
2599,2 z \downarrow \leftarrow 3 \uparrow -
2600,\uparrow 2 0 . 7 9 \downarrow
2601,\leftarrow - \updownarrow 6 \leftrightarrow \leftarrow y
2602,8 \times \downarrow 7 3 + \updownarrow
2603,\times 7 x \updownarrow 7 6 5
2604,6 \rightarrow - \rightarrow \times \times 0
2605,+ 9 \uparrow \uparrow - \times +
2606,6 4 \leftarrow 6 3 \div 1
2607,5 y \uparrow - 9 9 8
2608,5 5 9 2 \leftarrow z \times
2609,\times 7 3 x \rightarrow \times 6
2610,\leftarrow \updownarrow \downarrow 5 1 \div \times
2611,5 \downarrow 9 \uparrow - \uparrow \downarrow
2612,7 8 \div y \times z y
2613,\times 8 + 6 1 y 7
2614,3 \uparrow . \times \div \times -
2615,6 \times \updownarrow y 6 \updownarrow 9
2616,6 1 \leftarrow 4 \div \updownarrow \times
2617,7 \uparrow 1 \uparrow 2 5 \downarrow
2618,\times 8 \updownarrow x 7 z .
2619,\downarrow 5 0 9 \leftrightarrow \times y
2620,z \div + 5 y 5 \leftrightarrow
2621,3 z \rightarrow 4 - \times \leftrightarrow
2622,\leftarrow 4 . 6 \leftarrow \updownarrow \rightarrow
2623,+ 3 5 7 5 y \times
2624,1 \uparrow 1 0 \uparrow 6 y
2625,2 0 7 7 7 x 3
2626,8 x \times \uparrow x + 2
2627,\updownarrow 1 4 \uparrow \rightarrow \uparrow \uparrow
2628,3 2 7 x \updownarrow y \updownarrow
2629,6 1 6 x 7 0 -
2630,8 - 5 \div \times + 6
2631,3 y 3 - y - \div
2632,z 9 \rightarrow \div \leftrightarrow x \div
2633,y - 6 y \leftarrow \downarrow 6
2634,z \uparrow z 3 0 0 3
2635,6 x \times \times 7 9 x
2636,- 0 8 9 . . 2
2637,3 z y 5 2 - \downarrow
2638,0 7 9 7 2 + \leftrightarrow
2639,\downarrow 5 \times 8 7 + y
2640,x 2 \downarrow 4 9 y 0
2641,\uparrow 2 1 7 - 7 0
2642,\leftrightarrow \leftrightarrow \uparrow + 1 0 7
2643,z . y \uparrow z 1 3
2644,\leftrightarrow \updownarrow 3 3 \leftrightarrow x 0
2645,\leftrightarrow 5 \times . . 8 x
